Contador,Tempo,Tempo Milisegundos,Total Hosts Ativos,Total CPU Alocada,Total CPU Usada,Total RAM Alocada,Total RAM Usada,CPU Limite Superior,CPU Limite Inferior,% Carga de CPU,Load Calculado,Threshold Inferior,Threshold Superior,Tempos de Monitoramento
89;1320;1494002814299;4;800.0;528.0;1.5883792E7;1525032.0;640.0;320.0;0.66;0.66180277;0.4;0.8;;1494002647;1494002645;1494002646;1494002644
90;1335;1494002829362;4;800.0;532.0;1.5883792E7;1533848.0;640.0;320.0;0.665;0.66340137;0.4;0.8;;1494002655;1494002656;1494002660;1494002661
91;1350;1494002844332;4;800.0;520.0;1.5883792E7;1528108.0;640.0;320.0;0.65;0.6567007;0.4;0.8;;1494002675;1494002676;1494002670;1494002675
92;1365;1494002859738;4;800.0;468.0;1.5883792E7;1526296.0;640.0;320.0;0.585;0.6208503;0.4;0.8;;1494002690;1494002692;1494002691;1494002691
93;1380;1494002874349;4;800.0;476.0;1.5883792E7;1551736.0;640.0;320.0;0.595;0.6079252;0.4;0.8;;1494002705;1494002707;1494002707;1494002698
94;1395;1494002889335;4;800.0;474.0;1.5883792E7;1561932.0;640.0;320.0;0.5925;0.6002126;0.4;0.8;;1494002716;1494002717;1494002723;1494002716
95;1410;1494002905502;4;800.0;464.0;1.5883792E7;1562456.0;640.0;320.0;0.58;0.59010625;0.4;0.8;;1494002736;1494002738;1494002735;1494002731
96;1425;1494002920425;4;800.0;484.0;1.5883792E7;1541456.0;640.0;320.0;0.605;0.59755313;0.4;0.8;;1494002752;1494002753;1494002751;1494002750
97;1440;1494002934381;4;800.0;484.0;1.5883792E7;1565324.0;640.0;320.0;0.605;0.6012766;0.4;0.8;;1494002758;1494002767;1494002766;1494002766
98;1455;1494002949371;4;800.0;506.0;1.5883792E7;1565676.0;640.0;320.0;0.6325;0.6168883;0.4;0.8;;1494002777;1494002780;1494002776;1494002782
99;1470;1494002964403;4;800.0;470.0;1.5883792E7;1564968.0;640.0;320.0;0.5875;0.60219413;0.4;0.8;;1494002796;1494002796;1494002795;1494002790
100;1485;1494002979337;4;800.0;470.0;1.5883792E7;1560716.0;640.0;320.0;0.5875;0.5948471;0.4;0.8;;1494002812;1494002810;1494002811;1494002810
101;1500;1494002994354;4;800.0;480.0;1.5883792E7;1561556.0;640.0;320.0;0.6;0.59742355;0.4;0.8;;1494002820;1494002820;1494002826;1494002827
102;1515;1494003009355;4;800.0;458.0;1.5883792E7;1565472.0;640.0;320.0;0.5725;0.5849618;0.4;0.8;;1494002840;1494002841;1494002835;1494002843
103;1530;1494003024873;4;800.0;438.0;1.5883792E7;1561784.0;640.0;320.0;0.5475;0.5662309;0.4;0.8;;1494002856;1494002858;1494002855;1494002855
104;1545;1494003039768;4;800.0;408.0;1.5883792E7;1574504.0;640.0;320.0;0.51;0.53811544;0.4;0.8;;1494002871;1494002874;1494002871;1494002871
105;1560;1494003054343;4;800.0;450.0;1.5883792E7;1564228.0;640.0;320.0;0.5625;0.55030775;0.4;0.8;;1494002882;1494002883;1494002887;1494002887
106;1575;1494003069515;4;800.0;428.0;1.5883792E7;1571508.0;640.0;320.0;0.535;0.5426539;0.4;0.8;;1494002901;1494002903;1494002900;1494002895
107;1590;1494003086172;4;800.0;382.0;1.5883792E7;1564608.0;640.0;320.0;0.4775;0.51007694;0.4;0.8;;1494002916;1494002919;1494002915;1494002915
108;1605;1494003099360;4;800.0;422.0;1.5883792E7;1587472.0;640.0;320.0;0.5275;0.51878846;0.4;0.8;;1494002923;1494002932;1494002932;1494002932
109;1620;1494003114346;4;800.0;410.0;1.5883792E7;1572360.0;640.0;320.0;0.5125;0.5156442;0.4;0.8;;1494002941;1494002945;1494002940;1494002946
110;1635;1494003129393;4;800.0;268.0;1.5883792E7;1577676.0;640.0;320.0;0.335;0.42532212;0.4;0.8;;1494002961;1494002962;1494002960;1494002955
111;1650;1494003144364;4;800.0;286.0;1.5883792E7;1569200.0;640.0;320.0;0.3575;0.39141107;0.4;0.8;;1494002976;1494002975;1494002975;1494002975
112;1665;1494003159349;3;600.0;240.0;1.1912844E7;1199484.0;480.0;240.0;0.4;0.39570552;0.4;0.8;;1494002987;1494002990;1494002993
113;1680;1494003174334;2;400.0;228.0;7941896.0;827292.0;320.0;160.0;0.57;0.48285276;0.4;0.8;;1494003001;1494003001
114;1695;1494003189334;2;400.0;230.0;7941896.0;821028.0;320.0;160.0;0.575;0.5289264;0.4;0.8;;1494003020;1494003020
115;1710;1494003204366;2;400.0;214.0;7941896.0;822568.0;320.0;160.0;0.535;0.5319632;0.4;0.8;;1494003035;1494003034
116;1725;1494003219383;2;400.0;210.0;7941896.0;827076.0;320.0;160.0;0.525;0.5284816;0.4;0.8;;1494003050;1494003050
117;1740;1494003234399;2;400.0;202.0;7941896.0;827992.0;320.0;160.0;0.505;0.5167408;0.4;0.8;;1494003064;1494003060
118;1755;1494003249339;2;400.0;156.0;7941896.0;819680.0;320.0;160.0;0.39;0.4533704;0.4;0.8;;1494003078;1494003080
119;1770;1494003264466;2;400.0;120.0;7941896.0;822496.0;320.0;160.0;0.3;0.3766852;0.4;0.8;;1494003098;1494003094
